TDet,label,x_m,z_m,CI95_x_lo,CI95_x_hi,CI95_y_lo,CI95_y_hi,CI95_z_lo,CI95_z_hi,TDOA_12,TDOAi_12,XAmp_12,TDOA_13,TDOAi_13,XAmp_13,TDOA_14,TDOAi_14,XAmp_14,TDOA_23,TDOAi_23,XAmp_23,TDOA_24,TDOAi_24,XAmp_24,TDOA_34,TDOAi_34,XAmp_34
739104.667389618,1,-520,20,-620,-460,-780,-720,NaN,20,-0.24175,-0.24175,0.0530321630723473,0.002,0.002,0.105112411209196,0.0586666666666667,0.0586666666666667,0.114359304422749,0.24425,0.24425,0.0361877769702342,0.308583333333333,0.308583333333333,0.0262944741050664,0.05675,0.05675,0.141937036400258
739104.667396285,1,-520,20,-620,-460,-780,-720,NaN,20,-0.241583333333333,-0.241583333333333,0.866921308194348,0.00225,0.00225,0.549483387256672,0.0588333333333333,0.0588333333333333,0.560824359400219,0.24375,0.24375,1.40948592853886,0.307333333333333,0.307333333333333,1.42537468157046,0.0566666666666667,0.0566666666666667,0.880325633943847
739104.667402211,1,-520,20,-620,-460,-780,-720,NaN,20,-0.241583333333333,-0.241583333333333,0.556935358931543,0.00225,0.00225,0.373036315681664,0.05875,0.05875,0.348651982029486,0.243833333333333,0.243833333333333,0.909035881241208,0.307333333333333,0.307333333333333,0.911882302152923,0.0635833333333333,0.0635833333333333,0.562350644263971
739104.667406655,1,-520,20,-620,-460,-780,-720,NaN,20,-0.241583333333333,-0.241583333333333,0.812374627999474,0.00225,0.00225,0.527850245361944,0.0588333333333333,0.0588333333333333,0.542793049098616,0.24375,0.24375,1.33416946679485,0.307333333333333,0.307333333333333,1.35081877650716,0.0635,0.0635,0.838247931194618
739104.667408137,1,-520,20,-620,-460,-780,-720,NaN,20,-0.24175,-0.24175,0.0051739713878717,0.00225,0.00225,0.00374055821617945,0.0589166666666667,0.0589166666666667,0.00362730990630467,0.243583333333333,0.243583333333333,0.00861710827216914,0.30725,0.30725,0.0088581744067442,0.0568333333333333,0.0568333333333333,0.00577950407588229
739104.667419248,1,-520,20,-600,-460,-780,-720,NaN,20,-0.241583333333333,-0.241583333333333,0.495787452459701,0.00216666666666667,0.00216666666666667,0.333139628236281,0.0656666666666667,0.0656666666666667,0.324632108533724,0.24375,0.24375,0.838653560813436,0.307333333333333,0.307333333333333,0.86097692626895,0.0635,0.0635,0.52540400591505
739104.667422211,1,-520,20,-600,-460,-780,-720,NaN,20,-0.241583333333333,-0.241583333333333,0.419409264791325,0.00216666666666667,0.00216666666666667,0.287792523750607,0.0656666666666667,0.0656666666666667,0.280255081428531,0.24375,0.24375,0.721618615743928,0.307333333333333,0.307333333333333,0.742052706321925,0.0635833333333333,0.0635833333333333,0.452228905574185
739104.667423692,1,-520,20,-600,-460,-780,-720,NaN,20,-0.241583333333333,-0.241583333333333,0.55691195596146,0.00216666666666667,0.00216666666666667,0.381803506562915,0.0656666666666667,0.0656666666666667,0.371916813464506,0.24375,0.24375,0.961943822006899,0.307333333333333,0.307333333333333,0.984350047928251,0.0635,0.0635,0.600341434082905
739104.667468877,1,-540,20,-620,-480,-780,-720,NaN,20,-0.242333333333333,-0.242333333333333,0.056684498994477,0.00175,0.00175,0.0218549266200688,0.0574166666666667,0.0574166666666667,0.0129408522269657,0.244083333333333,0.244083333333333,0.0156135010529293,0.298166666666667,0.298166666666667,0.0197519976849865,0.0626666666666667,0.0626666666666667,0.0138762222602008
739104.667479988,1,-520,20,-620,-460,-780,-720,NaN,20,-0.242833333333333,-0.242833333333333,0.0645381443792057,0.00166666666666667,0.00166666666666667,0.0264165704803809,0.0643333333333333,0.0643333333333333,0.0140196100798154,0.244416666666667,0.244416666666667,0.0195307501545759,0.2975,0.2975,0.0238652662762717,0.0624166666666667,0.0624166666666667,0.0192146357834636
739104.667483692,1,-520,20,-620,-460,-780,-720,NaN,20,-0.24775,-0.24775,0.071866160856218,0.00166666666666667,0.00166666666666667,0.0262848158306116,0.06425,0.06425,0.0134742682332885,0.244416666666667,0.244416666666667,0.0192628573258871,0.297416666666667,0.297416666666667,0.0233306788111815,0.0624166666666667,0.0624166666666667,0.0186754275090581
739104.667489618,1,-520,20,-620,-460,-780,-720,NaN,20,NaN,-0.257416666666667,0.0638385774310692,0.00166666666666667,0.00166666666666667,0.0413188029533983,0.06425,0.06425,0.0206793223257563,0.2445,0.2445,0.026971587844467,0.297416666666667,0.297416666666667,0.0356748976088226,0.0624166666666667,0.0624166666666667,0.0313961917887765
739104.667493322,1,-540,20,-620,-460,-780,-720,NaN,20,-0.257416666666667,-0.257416666666667,0.0510202282863705,0.00158333333333333,0.00158333333333333,0.019983438310815,0.0641666666666667,0.0641666666666667,0.00895984273169736,0.2445,0.2445,0.0148649323809015,0.297333333333333,0.297333333333333,0.0181835089892034,0.0624166666666667,0.0624166666666667,0.0143298657628596
739104.667548137,1,-540,20,-620,-460,-780,-720,NaN,20,NaN,-0.2645,0.0433691682930512,0.000916666666666667,0.000916666666666667,0.0361785637953694,0.0619166666666667,0.0619166666666667,0.0310004105552878,0.242333333333333,0.242333333333333,0.024533232888043,0.303083333333333,0.303083333333333,0.0320981270049337,0.0609166666666667,0.0609166666666667,0.0314475875299678
739104.667548877,1,-540,20,-620,-480,-780,-720,NaN,20,NaN,-0.2645,0.0245559279102058,0.00116666666666667,0.00116666666666667,0.00754190630076387,0.0545833333333333,0.0545833333333333,0.0101135151444025,0.24225,0.24225,0.0114556836771946,0.302916666666667,0.302916666666667,0.0178184260705053,0.0608333333333333,0.0608333333333333,0.0142607474484412
739104.667549618,1,-540,20,-620,-480,-780,-720,NaN,20,NaN,-0.2645,0.0676375982916813,0.00108333333333333,0.00108333333333333,0.0203923702637876,0.0543333333333333,0.0543333333333333,0.028400535531879,0.242416666666667,0.242416666666667,0.0341236107061429,0.303,0.303,0.0505281113883756,0.0608333333333333,0.0608333333333333,0.037894355506478
739104.6675511,1,-540,20,-620,-460,-780,-720,NaN,20,NaN,-0.2645,0.0773805961347734,0.00108333333333333,0.00108333333333333,0.0180280214694702,0.0619166666666667,0.0619166666666667,0.0251556990100636,0.242416666666667,0.242416666666667,0.0322377432067101,0.303,0.303,0.0459599545712808,0.06075,0.06075,0.0322343956349828
739104.66755184,1,-540,20,-620,-460,-780,-720,NaN,20,NaN,-0.2645,0.041709092740017,0.001,0.001,0.0280344805924048,0.0619166666666667,0.0619166666666667,0.0299557672720364,0.24225,0.24225,0.026236244560479,0.303,0.303,0.0376004683760767,0.0608333333333333,0.0608333333333333,0.0353126760917089
739104.66756147,1,-540,20,-620,-480,-780,-720,NaN,20,-0.2645,-0.2645,0.0723194391110689,0.000833333333333333,0.000833333333333333,0.0711299356363473,0.0618333333333333,0.0618333333333333,0.0448038540568822,0.242416666666667,0.242416666666667,0.056275395355278,0.29525,0.29525,0.0557607316238473,0.06075,0.06075,0.0473884984816402
739104.667566655,1,-540,20,-640,-480,-780,-720,NaN,20,-0.23325,-0.23325,0.00759231743845025,0.000916666666666667,0.000916666666666667,0.00864883155807883,0.062,0.062,0.00520783591828783,0.234166666666667,0.234166666666667,0.0050545671594466,0.295333333333333,0.295333333333333,0.00388262529557286,0.0609166666666667,0.0609166666666667,0.00602783419562793
739104.667569618,1,-540,20,-620,-480,-780,-720,NaN,20,-0.23325,-0.23325,0.0981705209784073,0.000833333333333333,0.000833333333333333,0.0801231342635949,0.0618333333333333,0.0618333333333333,0.0502128561410327,0.242416666666667,0.242416666666667,0.0553313167151966,0.295166666666667,0.295166666666667,0.0483284680938094,0.0608333333333333,0.0608333333333333,0.0533240866170967
739104.66759184,1,-580,20,-680,-520,-800,-740,NaN,20,NaN,-0.267333333333333,0.0973591012449512,0.00075,0.00075,0.0705849819578465,0.0701666666666667,0.0701666666666667,0.0279407543527806,0.234,0.234,0.0392745479284075,0.30075,0.30075,0.0159886134784993,0.07225,0.07225,0.0225548309750259
739104.667600729,1,-540,20,-620,-460,-780,-720,NaN,20,-0.267333333333333,-0.267333333333333,0.0776283910515375,0.00358333333333333,0.00358333333333333,0.0701328363411672,0.0700833333333333,0.0700833333333333,0.0338326173375442,0.233916666666667,0.233916666666667,0.0400265369373799,0.295333333333333,0.295333333333333,0.0249802972093512,0.0524166666666667,0.0524166666666667,0.0335865701990344
739104.667619248,1,-560,20,-660,-500,-780,-720,NaN,20,NaN,-0.267333333333333,0.0457394487969935,0.000166666666666667,0.000166666666666667,0.0131975821140697,0.0524166666666667,0.0524166666666667,0.00923426999808739,0.233333333333333,0.233333333333333,0.0102965748511525,0.293,0.293,0.0129738758305092,0.0595833333333333,0.0595833333333333,0.0152644027848347
739104.667639988,1,-560,20,-660,-500,-780,-720,NaN,20,NaN,-0.267333333333333,0.000918765929219169,0,0,0.000433983219403529,0.05925,0.05925,0.000384966923307774,0.23325,0.23325,0.000254866676057332,0.293,0.293,0.000333734821362575,0.0593333333333333,0.0593333333333333,0.000611774292697861
739104.667648137,1,-560,20,-640,-500,-800,-740,NaN,20,NaN,-0.267333333333333,0.0504520750600945,NaN,0,0.00254969738479284,NaN,0.05925,0.00186888341350598,0.238916666666667,0.238916666666667,0.00181075834809545,0.3345,0.3345,0.00231774083547062,0.0585,0.0585,0.00169140033619471
739104.667660729,1,-520,20,-620,-460,-760,-700,NaN,20,NaN,-0.232833333333333,0.0446348914910494,-0.00025,-0.00025,0.00461477660714577,0.05775,0.05775,0.00347624465798,NaN,0.238916666666667,0.00381391599874361,0.273166666666667,0.273166666666667,0.00504048673339374,NaN,0.0585,0.00454664427338409
739104.667669618,1,-520,20,-620,-460,-760,-700,NaN,20,NaN,-0.232833333333333,0.0308870139425015,-0.00025,-0.00025,0.00376305387121121,NaN,0.05775,0.00288675700765071,NaN,0.238916666666667,0.00383589990202845,NaN,0.273166666666667,0.00441875236876747,NaN,0.0585,0.00333404587656657
739104.667677025,1,-520,20,-620,-460,-760,-700,NaN,20,NaN,-0.232833333333333,0.0377752874282538,-0.000333333333333333,-0.000333333333333333,0.00376605274174667,0.05775,0.05775,0.00286343402653178,NaN,0.231666666666667,0.00418151093072355,NaN,0.273166666666667,0.00428372391462152,NaN,0.0575,0.00349648436677017
739104.667694062,1,-520,20,-600,-460,-760,-700,NaN,20,NaN,-0.232833333333333,0.0653391198200332,-0.00116666666666667,-0.00116666666666667,0.00987843397929395,0.05625,0.05625,0.00887268005383926,0.231666666666667,0.231666666666667,0.00813027747058384,0.2895,0.2895,0.0067775832057495,0.0575,0.0575,0.00762227821760463
739104.667695544,1,-540,20,-640,-480,-760,-700,NaN,20,NaN,-0.232833333333333,0.0702640157967135,-0.00116666666666667,-0.00116666666666667,0.00776631605802011,0.0315,0.0315,0.00692169841115461,0.231583333333333,0.231583333333333,0.00646900536605201,0.2895,0.2895,0.00546454014311373,0.0575,0.0575,0.00644987973015788
739104.667700729,1,-540,20,-640,-480,-760,-700,NaN,20,-0.232833333333333,-0.232833333333333,0.0718467994244852,-0.00116666666666667,-0.00116666666666667,0.00720845788466378,0.0315,0.0315,0.00602835559647529,0.231666666666667,0.231666666666667,0.00619458265513764,0.289416666666667,0.289416666666667,0.0070047350542538,0.0575,0.0575,0.00718692103388539
739104.667712581,1,-560,20,-660,-500,-800,-740,NaN,20,NaN,-0.232916666666667,0.0740307656335168,-0.00125,-0.00125,0.005502903106732,0.0315,0.0315,0.00471256367435509,0.231666666666667,0.231666666666667,0.00398452037807021,0.362833333333333,0.362833333333333,0.0056781887233038,0.0575,0.0575,0.0056792880985878
739104.667714803,1,-520,20,-600,-460,-760,-700,NaN,20,-0.232916666666667,-0.232916666666667,0.0115731625332831,-0.00116666666666667,-0.00116666666666667,0.00334479921104584,0.05625,0.05625,0.00244028750764119,0.23175,0.23175,0.00224105646083181,0.289333333333333,0.289333333333333,0.00203802311014576,0.0574166666666667,0.0574166666666667,0.00272812380118877
739104.667739988,1,-540,20,-640,-480,-780,-720,NaN,20,NaN,-0.26975,0.0288689142881337,-0.00208333333333333,-0.00208333333333333,0.0221101116412912,0.05425,0.05425,0.0210308398778181,0.246333333333333,0.246333333333333,0.0268551800250784,0.295,0.295,0.0412223909278789,0.0563333333333333,0.0563333333333333,0.0397999073661623
739104.667740729,1,-500,20,-600,-440,-760,-700,NaN,20,-0.26975,-0.26975,0.0452703825586741,-0.002,-0.002,0.01391160761606,0.0544166666666667,0.0544166666666667,0.0180064589014438,0.24625,0.24625,0.0152971590862795,0.28775,0.28775,0.0209267469708352,0.0563333333333333,0.0563333333333333,0.0360119239628387
739104.667748137,1,-520,20,-620,-460,-760,-700,NaN,20,NaN,-0.26975,0.00653886124441339,-0.00175,-0.00175,0.00585886090399291,0.0474166666666667,0.0474166666666667,0.00656452914570188,0.238833333333333,0.238833333333333,0.00750346617901256,0.287833333333333,0.287833333333333,0.0118250859514705,0.0565833333333333,0.0565833333333333,0.012924730640374
739104.667749618,1,-520,20,-600,-460,-760,-700,NaN,20,NaN,-0.26975,0.0313207504862383,-0.00208333333333333,-0.00208333333333333,0.0236366329550206,0.0541666666666667,0.0541666666666667,0.0231284347607205,0.239,0.239,0.0373095293497591,0.287416666666667,0.287416666666667,0.0543896259137099,0.05625,0.05625,0.0419618214000551
739104.667768137,1,-520,20,-620,-460,-760,-700,NaN,20,NaN,-0.241333333333333,0.0515891700769744,-0.00216666666666667,-0.00216666666666667,0.0711845435727442,0.0539166666666667,0.0539166666666667,0.0568727238346054,0.230666666666667,0.230666666666667,0.0665426168339846,0.286833333333333,0.286833333333333,0.104867432426336,0.0560833333333333,0.0560833333333333,0.0771134274146598
739104.667771099,1,-520,20,-620,-460,-760,-700,NaN,20,-0.241333333333333,-0.241333333333333,0.124524175681385,-0.00216666666666667,-0.00216666666666667,0.148761040387105,0.0538333333333333,0.0538333333333333,0.12211897217129,0.230666666666667,0.230666666666667,0.14598693263803,0.28675,0.28675,0.223050942857268,0.056,0.056,0.15837694029256
739104.667774062,1,-520,20,-620,-460,-760,-700,NaN,20,-0.23275,-0.23275,0.000830401809245306,-0.00208333333333333,-0.00208333333333333,0.00132054789644218,0.0539166666666667,0.0539166666666667,0.000983191240820484,0.23075,0.23075,0.00103695039408745,0.286666666666667,0.286666666666667,0.0011956049055132,0.0559166666666667,0.0559166666666667,0.0012792503442829
739104.667779988,1,-520,20,-620,-460,-760,-700,NaN,20,-0.241416666666667,-0.241416666666667,0.152313271518619,-0.00216666666666667,-0.00216666666666667,0.135597047589114,0.0538333333333333,0.0538333333333333,0.106609020776564,0.230583333333333,0.230583333333333,0.123709949888835,0.286583333333333,0.286583333333333,0.174940940838368,0.056,0.056,0.119831993812349
739104.667806655,1,-520,20,-620,-460,-760,-700,NaN,20,-0.222416666666667,-0.222416666666667,0.0923508601572124,NaN,-0.00216666666666667,0.00245302303463687,NaN,0.0538333333333333,0.00267258192852404,NaN,0.230583333333333,0.00314394313510021,NaN,0.286583333333333,0.00560840930841195,NaN,0.056,0.00318836839013075
739104.667834062,1,-540,20,-620,-460,-760,-700,NaN,20,NaN,-0.222416666666667,0.0322727171648935,-0.00308333333333333,-0.00308333333333333,0.0030428729237954,0.05125,0.05125,0.00256792727100595,0.22925,0.22925,0.00364745296595679,NaN,0.283416666666667,0.00340705257829533,0.0543333333333333,0.0543333333333333,0.00585983787490344
739104.667837025,1,-540,20,-620,-460,-760,-700,NaN,20,NaN,-0.222416666666667,4.43704734213797e-05,NaN,-0.00308333333333333,5.83482760881301e-05,NaN,0.05125,7.08764390333641e-05,NaN,0.22925,5.50658718520569e-05,NaN,0.283416666666667,5.84038207868981e-05,0.0543333333333333,0.0543333333333333,8.97222624886343e-05
739104.667840729,1,-540,20,-620,-460,-760,-700,NaN,20,NaN,-0.222416666666667,0.0651215641773252,-0.00325,-0.00325,0.0223310827740306,0.0506666666666667,0.0506666666666667,0.0147691185910256,0.22925,0.22925,0.0170414383023883,0.283416666666667,0.283416666666667,0.0130293039774309,0.0540833333333333,0.0540833333333333,0.0240446097216979
739104.667889618,1,-540,20,-620,-460,-760,-700,NaN,20,NaN,-0.242,0.0641259526982574,-0.0035,-0.0035,0.0371105392252756,0.0499166666666667,0.0499166666666667,0.0323878784288376,0.229,0.229,0.0341419053945463,0.282583333333333,0.282583333333333,0.0361607028139827,0.0535833333333333,0.0535833333333333,0.0392356099491175
739104.667897025,1,-540,20,-640,-480,-760,-700,NaN,20,-0.242,-0.242,0.130471135515261,-0.00391666666666667,-0.00391666666666667,0.188615124656384,0.0484166666666667,0.0484166666666667,0.139937487091563,0.228333333333333,0.228333333333333,0.169230178617644,0.280666666666667,0.280666666666667,0.16864478900372,0.0525,0.0525,0.159084176904996
739104.667899988,1,-540,20,-640,-480,-760,-700,NaN,20,NaN,-0.2475,0.0297350735438911,-0.00358333333333333,-0.00358333333333333,0.0286505606937605,0.0495833333333333,0.0495833333333333,0.0270442665612286,0.229,0.229,0.0195690667877666,0.282416666666667,0.282416666666667,0.0220714439067441,0.0533333333333333,0.0533333333333333,0.0329614730981923
739104.66790147,1,-540,20,-640,-480,-760,-700,NaN,20,-0.2475,-0.2475,0.0677189316430782,-0.00375,-0.00375,0.125924038288276,0.04925,0.04925,0.0933120764381861,0.228666666666667,0.228666666666667,0.0891898655262715,0.281583333333333,0.281583333333333,0.0833896939553016,0.0531666666666667,0.0531666666666667,0.117390412922893
739104.667912581,1,-540,20,-640,-480,-760,-700,NaN,20,-0.242083333333333,-0.242083333333333,0.132712194690821,-0.00391666666666667,-0.00391666666666667,0.186715928902067,0.04875,0.04875,0.158827182972839,0.228416666666667,0.228416666666667,0.141384501308411,0.281083333333333,0.281083333333333,0.136824525031306,0.0526666666666667,0.0526666666666667,0.161544874361519
739104.667922211,1,-540,20,-640,-480,-760,-700,NaN,20,-0.242,-0.242,0.185123125013487,-0.00391666666666667,-0.00391666666666667,0.244845335280358,0.0485833333333333,0.0485833333333333,0.196489398822192,0.228333333333333,0.228333333333333,0.216496484264777,0.28075,0.28075,0.202476345085517,0.0525,0.0525,0.21113555430632
739104.667922951,1,-540,20,-640,-480,-760,-700,NaN,20,-0.232333333333333,-0.232333333333333,0.0122155791649253,-0.004,-0.004,0.0195754016356684,0.0485833333333333,0.0485833333333333,0.0175174481534021,0.228333333333333,0.228333333333333,0.0153835970743354,0.280916666666667,0.280916666666667,0.0150137134949157,0.0525833333333333,0.0525833333333333,0.0174036033697106
739104.667927396,1,-540,20,-640,-480,-760,-700,NaN,20,-0.242,-0.242,0.216300247698016,-0.004,-0.004,0.292831323900303,0.0485,0.0485,0.250418813628818,0.22825,0.22825,0.262082772990612,0.280666666666667,0.280666666666667,0.261422188122375,0.0525,0.0525,0.259703230784266
739104.667985914,1,-540,20,-640,-480,-760,-700,NaN,20,-0.23225,-0.23225,0.197675713764938,-0.00441666666666667,-0.00441666666666667,0.255618445885492,0.047,0.047,0.168165235105938,0.227833333333333,0.227833333333333,0.178205194639206,0.279333333333333,0.279333333333333,0.135611735296378,0.0515,0.0515,0.174207367112117
739104.667987396,1,-540,20,-640,-480,-760,-700,NaN,20,-0.23225,-0.23225,0.101404492477401,-0.00441666666666667,-0.00441666666666667,0.170769815946856,0.047,0.047,0.122051740945839,0.227833333333333,0.227833333333333,0.0914144739568458,0.279333333333333,0.279333333333333,0.0743666246411455,0.0515,0.0515,0.119005266642271
739104.66799184,1,-540,20,-640,-480,-760,-700,NaN,20,-0.23225,-0.23225,0.0435496403581713,-0.0045,-0.0045,0.0513095889959174,0.047,0.047,0.0342032078794809,0.227833333333333,0.227833333333333,0.0364367099346343,0.279333333333333,0.279333333333333,0.0281408406007744,0.0514166666666667,0.0514166666666667,0.0376408336467516
739104.667994803,1,-540,20,-640,-480,-760,-700,NaN,20,-0.23225,-0.23225,0.244897116980811,-0.00441666666666667,-0.00441666666666667,0.298127436056824,0.047,0.047,0.200561785890946,0.227833333333333,0.227833333333333,0.20880809323869,0.279333333333333,0.279333333333333,0.152238555849522,0.0515,0.0515,0.198780004416548
739104.667997766,1,-540,20,-640,-480,-760,-700,NaN,20,-0.23225,-0.23225,0.0884787090755393,-0.0045,-0.0045,0.101459014036562,0.047,0.047,0.0680260827475663,0.227833333333333,0.227833333333333,0.0710951942072353,0.279333333333333,0.279333333333333,0.0525595749662878,0.0514166666666667,0.0514166666666667,0.0660012007312958
739104.667999988,1,-540,20,-640,-480,-760,-700,NaN,20,-0.23225,-0.23225,0.243434219126273,-0.0045,-0.0045,0.291584597564364,0.0498333333333333,0.0498333333333333,0.186185064417998,0.227833333333333,0.227833333333333,0.196338189235098,0.279333333333333,0.279333333333333,0.133352130089607,0.0515,0.0515,0.177421485070391
739104.668007396,1,-540,20,-640,-480,-760,-700,NaN,20,-0.23225,-0.23225,0.455699889771531,-0.005,-0.005,0.466869920321216,0.0449166666666667,0.0449166666666667,0.201648951156956,0.22725,0.22725,0.337629122009573,0.280333333333333,0.280333333333333,0.195374708512971,0.0506666666666667,0.0506666666666667,0.257889903806752
739104.6680111,1,-480,20,-580,-420,-720,-660,NaN,20,-0.23225,-0.23225,0.318271135425758,-0.00466666666666667,-0.00466666666666667,0.30986886802713,0.0285833333333333,0.0285833333333333,0.166197614677112,0.227583333333333,0.227583333333333,0.234167119967724,0.260833333333333,0.260833333333333,0.168334422498307,0.0484166666666667,0.0484166666666667,0.187490397997724
739104.668017025,1,-500,20,-600,-440,-740,-680,NaN,20,-0.23225,-0.23225,0.175428129104449,-0.00483333333333333,-0.00483333333333333,0.243803206071327,0.04325,0.04325,0.0941744391692387,0.227416666666667,0.227416666666667,0.169450112626903,0.275583333333333,0.275583333333333,0.127186894174839,0.0508333333333333,0.0508333333333333,0.153785673075352
739104.668033322,1,-540,20,-640,-480,-760,-700,NaN,20,-0.232166666666667,-0.232166666666667,0.0260874269325191,-0.00525,-0.00525,0.0371247119431155,0.0480833333333333,0.0480833333333333,0.0238317694985316,0.227,0.227,0.0241300135195106,0.280333333333333,0.280333333333333,0.0222254375931827,0.0504166666666667,0.0504166666666667,0.0263150910240966
739104.668034803,1,-540,20,-640,-480,-760,-700,NaN,20,-0.232166666666667,-0.232166666666667,0.257832130526574,-0.00525,-0.00525,0.391145449971356,0.0481666666666667,0.0481666666666667,0.235590026937699,0.227,0.227,0.294014756525087,0.280416666666667,0.280416666666667,0.198096320919465,0.0504166666666667,0.0504166666666667,0.264778431135917
739104.668035544,1,-540,20,-640,-480,-760,-700,NaN,20,-0.23225,-0.23225,0.0609401472823011,-0.00525,-0.00525,0.0791702387196847,0.0480833333333333,0.0480833333333333,0.0513751385181682,0.227,0.227,0.0590041990912399,0.280333333333333,0.280333333333333,0.0517072336400567,0.0505,0.0505,0.0557935793293597
739104.668039988,1,-540,20,-640,-480,-760,-700,NaN,20,-0.232166666666667,-0.232166666666667,0.237709100277711,-0.00525,-0.00525,0.361381305057493,0.0481666666666667,0.0481666666666667,0.217239367316017,0.227,0.227,0.271980322443851,0.280416666666667,0.280416666666667,0.182576913484424,0.0504166666666667,0.0504166666666667,0.243547788225368
739104.668040729,1,-500,20,-600,-440,-740,-680,NaN,20,-0.232166666666667,-0.232166666666667,0.388220661022104,-0.00525,-0.00525,0.581475010832311,0.045,0.045,0.342135416019239,0.226916666666667,0.226916666666667,0.437995818659531,0.277333333333333,0.277333333333333,0.258459598360319,0.0504166666666667,0.0504166666666667,0.364814913916181
739104.668043692,1,-500,20,-600,-440,-740,-680,NaN,20,-0.232166666666667,-0.232166666666667,0.0682793569020758,-0.00525,-0.00525,0.0968097822835316,0.045,0.045,0.0529475970522983,0.226916666666667,0.226916666666667,0.0728241997204085,0.277333333333333,0.277333333333333,0.0393886192377931,0.0503333333333333,0.0503333333333333,0.0572790591872066
739104.668108877,1,-580,20,-680,-520,-780,-720,NaN,20,NaN,-0.232166666666667,0.0301385689447338,NaN,-0.0065,0.00628317761531496,NaN,0.0415833333333333,0.00460399456348754,NaN,0.225666666666667,0.00414345690942357,0.3055,0.3055,0.00400876907554275,NaN,0.0635833333333333,0.003230250775357
739104.668128877,1,-560,20,-660,-500,-760,-700,NaN,20,NaN,-0.23175,0.0893712097607863,-0.0065,-0.0065,0.00943491282982679,0.0415833333333333,0.0415833333333333,0.0136090159240453,0.225666666666667,0.225666666666667,0.00935744212387908,0.273666666666667,0.273666666666667,0.00777015513522496,0.0635833333333333,0.0635833333333333,0.0101501421867154
739104.668153322,1,-500,20,-600,-440,-740,-680,NaN,20,NaN,-0.23175,0.0690996589736692,-0.0065,-0.0065,0.014238733402805,0.0415833333333333,0.0415833333333333,0.019480133349831,0.225583333333333,0.225583333333333,0.0120872245446518,0.273583333333333,0.273583333333333,0.011628763485095,0.048,0.048,0.0135573254152715
739104.668162211,1,-560,20,-660,-500,-760,-700,NaN,20,NaN,-0.23175,0.102373148943029,NaN,-0.0065,0.00989256676367067,0.0415,0.0415,0.0153513051228411,0.2255,0.2255,0.00935032726759538,0.2735,0.2735,0.0101390672257966,0.0635833333333333,0.0635833333333333,0.0131314917580345
739104.66817184,1,-560,20,-660,-500,-760,-700,NaN,20,NaN,-0.23175,0.0631200090808192,-0.00658333333333333,-0.00658333333333333,0.00893142178741644,0.0415,0.0415,0.011806135806978,0.2255,0.2255,0.0076058729292519,0.2735,0.2735,0.0088839331117912,0.0635833333333333,0.0635833333333333,0.0131523867696214
739104.66819184,1,-480,20,-560,-420,-740,-680,NaN,20,NaN,-0.23175,0.028615774102172,-0.00666666666666667,-0.00666666666666667,0.010398894205934,0.0206666666666667,0.0206666666666667,0.0146732923313939,0.253166666666667,0.253166666666667,0.003981294930651,0.288166666666667,0.288166666666667,0.00521545868504653,0.04,0.04,0.0101126089484419
739104.668192581,1,-480,20,-560,-400,-740,-680,NaN,20,NaN,-0.23175,0.0464378800229876,-0.00675,-0.00675,0.0240882403852101,0.0208333333333333,0.0208333333333333,0.0241625392891275,0.253166666666667,0.253166666666667,0.00654399805065658,0.28825,0.28825,0.0087909769981018,0.03975,0.03975,0.0196251428279713
739104.668204433,1,-500,20,-600,-440,-740,-680,NaN,20,NaN,-0.23175,0.0783392388235989,-0.007,-0.007,0.085249091830428,0.0403333333333333,0.0403333333333333,0.0689947212960746,0.22475,0.22475,0.0403857101866003,0.274666666666667,0.274666666666667,0.049439894069107,0.0395,0.0395,0.0624801370113998
739104.668205174,1,-520,20,-600,-440,-740,-680,NaN,20,-0.23175,-0.23175,0.0881651028550122,-0.007,-0.007,0.109104295487209,0.0403333333333333,0.0403333333333333,0.0917880378326633,0.224833333333333,0.224833333333333,0.0555691980728314,0.274666666666667,0.274666666666667,0.0661172341720067,0.04725,0.04725,0.0807345197964152
739104.668214062,1,-500,20,-600,-440,-740,-680,NaN,20,-0.231666666666667,-0.231666666666667,0.105289638958042,-0.007,-0.007,0.11351915391535,0.0430833333333333,0.0430833333333333,0.0990888964509515,0.22475,0.22475,0.0624614105179816,0.274666666666667,0.274666666666667,0.0713914543855009,0.0311666666666667,0.0311666666666667,0.0821020565431471
739104.668230359,1,-560,20,-660,-500,-760,-700,NaN,20,NaN,-0.231666666666667,0.0475597319592666,-0.00708333333333333,-0.00708333333333333,0.068435997943837,0.043,0.043,0.0327621838040573,0.22475,0.22475,0.0327751541408451,0.274666666666667,0.274666666666667,0.020141777282258,0.0530833333333333,0.0530833333333333,0.036972108696216
739104.668234062,1,-560,20,-660,-500,-760,-700,NaN,20,NaN,-0.231666666666667,0.0389214998064953,-0.00708333333333333,-0.00708333333333333,0.0507103605199962,0.043,0.043,0.0293600415019734,0.221666666666667,0.221666666666667,0.0241180079043755,0.274666666666667,0.274666666666667,0.019089808950288,0.0530833333333333,0.0530833333333333,0.0333687587948059
