TDet,label,x_m,z_m,CI95_x_lo,CI95_x_hi,CI95_y_lo,CI95_y_hi,CI95_z_lo,CI95_z_hi,TDOA_12,TDOAi_12,XAmp_12,TDOA_13,TDOAi_13,XAmp_13,TDOA_14,TDOAi_14,XAmp_14,TDOA_23,TDOAi_23,XAmp_23,TDOA_24,TDOAi_24,XAmp_24,TDOA_34,TDOAi_34,XAmp_34
739104.676169618,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.131416666666667,-0.131675,0.830187319213979,-0.24075,-0.240783333333333,1.07199886485485,-0.41875,-0.420816666666667,0.51005011223571,-0.107666666666667,-0.109625,0.830064606009017,-0.28725,-0.288958333333333,0.653293563106635,-0.178,-0.182645833333333,0.375793383733988
739104.6761711,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.131833333333333,-0.1313,0.325125847093583,-0.241,-0.240779166666667,0.32022571160884,-0.418583333333333,-0.42235,0.175856374805556,-0.108916666666667,-0.109729166666667,0.281283846923578,-0.286916666666667,-0.289066666666667,0.126789627605248,-0.1855,-0.1819,0.159721714326953
739104.676176285,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.132166666666667,-0.131054166666667,0.00553003437382001,-0.240916666666667,-0.240779166666667,0.0102584857978237,-0.426666666666667,-0.419895833333333,0.00610205181537233,-0.108916666666667,-0.109970833333333,0.00464183070267775,-0.294666666666667,-0.289179166666667,0.0025481209045451,-0.180083333333333,-0.181158333333333,0.00532336627580312
739104.676177766,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.131833333333333,-0.130808333333333,0.350993850936305,-0.241,-0.240770833333333,0.33821847278126,-0.418583333333333,-0.419870833333333,0.179694408893294,-0.108916666666667,-0.110208333333333,0.230919967244424,-0.2945,-0.289375,0.115086726384119,-0.185583333333333,-0.180416666666667,0.160979756169936
739104.676179988,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.132,-0.130454166666667,0.0305357926490001,-0.241083333333333,-0.240758333333333,0.051814584042727,-0.423916666666667,-0.419845833333333,0.0331640730449381,-0.109,-0.110429166666667,0.0400050310417255,-0.294583333333333,-0.289570833333333,0.0206368883122084,-0.18,-0.180525,0.0375033755610062
739104.67619184,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.130833333333333,-0.129841666666667,0.0248766651196759,-0.240833333333333,-0.240754166666667,0.0469216750631051,-0.421166666666667,-0.41995,0.0226480944796008,-0.115,-0.11065,0.0254703486435352,-0.294916666666667,-0.2898875,0.0103952337999075,-0.180166666666667,-0.180620833333333,0.0260473476882604
739104.676192581,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.130916666666667,-0.129483333333333,0.00463311573126149,-0.240833333333333,-0.24075,0.00471044674717543,-0.41875,-0.420054166666667,0.00142605149339506,-0.115083333333333,-0.110875,0.00168566602245736,-0.289583333333333,-0.290208333333333,0.000756632107053201,-0.182833333333333,-0.180720833333333,0.00107042316793304
739104.676193322,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.128083333333333,-0.129375,0.044498726357599,-0.24075,-0.240741666666667,0.0708549710668474,-0.418666666666667,-0.420154166666667,0.0409964747612882,-0.115083333333333,-0.1111,0.0390698568031461,-0.288,-0.290529166666667,0.0159254638359033,-0.180583333333333,-0.180820833333333,0.0303825247881973
739104.676196285,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.130833333333333,-0.129191666666667,0.00302018113508214,-0.240833333333333,-0.240679166666667,0.00469223285471346,-0.423,-0.420258333333333,0.0016643109407883,-0.11075,-0.111225,0.00192532109456639,-0.29225,-0.2908125,0.00081029201290292,-0.182166666666667,-0.180979166666667,0.00133964721467161
739104.676199988,1,-150,20,-300,-150,-100,-100,NaN,NaN,-0.128083333333333,-0.1290125,0.466483451390696,-0.240666666666667,-0.240616666666667,0.823831309288731,-0.418583333333333,-0.4203625,0.475074515954938,-0.1125,-0.11135,0.46189610601329,-0.2905,-0.291091666666667,0.19031509517899,-0.1805,-0.181133333333333,0.360373690770623
